order_id,customer_id,order_date,status,payment_method,shipping_cost,campaign_id
2192,128,2026-05-03,Completado,Billetera virtual,2.5,
2193,34,2026-03-13,Completado,Tarjeta de débito,0.0,11
2194,101,2025-01-13,Reembolsado,Transferencia,0.0,13
2195,347,2024-09-01,Completado,Tarjeta de crédito,2.5,10
2196,580,2025-02-01,Completado,Tarjeta de débito,2.5,6
2197,193,2024-12-09,Completado,Transferencia,0.0,
2198,398,2026-01-15,Completado,Efectivo (retiro en local),0.0,14
2199,53,2025-02-22,Reembolsado,Tarjeta de débito,2.5,16
2200,289,2025-07-21,Cancelado,Tarjeta de crédito,0.0,13
2201,5,2025-08-05,Pendiente,Tarjeta de débito,0.0,4
2202,482,2024-12-29,Reembolsado,Transferencia,2.5,12
2203,37,2025-01-09,Pendiente,Tarjeta de débito,2.5,4
2204,537,2024-11-26,Reembolsado,Billetera virtual,0.0,10
2205,155,2024-06-14,Completado,Efectivo (retiro en local),0.0,11
2206,81,2025-09-21,Completado,Efectivo (retiro en local),0.0,4
2207,335,2026-01-17,Cancelado,Transferencia,0.0,
2208,285,2024-07-02,Pendiente,Tarjeta de débito,2.5,9
2209,160,2026-05-29,Completado,Transferencia,0.0,12
2210,569,2024-08-03,Completado,Tarjeta de crédito,0.0,10
2211,518,2025-01-30,Cancelado,Efectivo (retiro en local),0.0,
2212,479,2025-08-27,Completado,Billetera virtual,0.0,16
2213,419,2025-05-27,Completado,Billetera virtual,0.0,2
2214,263,2026-06-29,Pendiente,Transferencia,2.5,13
2215,609,2025-05-21,Reembolsado,Billetera virtual,7.99,12
2216,236,2025-07-25,Completado,Efectivo (retiro en local),2.5,15
2217,144,2024-06-30,Pendiente,Tarjeta de débito,7.99,4
2218,257,2025-10-29,Completado,Billetera virtual,0.0,11
2219,501,2025-10-03,Completado,Transferencia,0.0,10
2220,546,2025-10-21,Reembolsado,Tarjeta de débito,7.99,
2221,131,2025-04-20,Completado,Billetera virtual,4.99,
2222,314,2024-06-15,Pendiente,Tarjeta de crédito,0.0,10
2223,14,2024-07-12,Completado,Tarjeta de crédito,4.99,
2224,328,2025-02-19,Completado,Billetera virtual,7.99,5
2225,283,2024-09-16,Completado,Tarjeta de crédito,4.99,14
2226,129,2026-04-08,Cancelado,Transferencia,7.99,3
2227,15,2026-01-13,Completado,Tarjeta de débito,7.99,16
2228,143,2025-02-08,Cancelado,Efectivo (retiro en local),7.99,12
2229,218,2025-12-30,Cancelado,Billetera virtual,4.99,4
2230,185,2025-06-30,Pendiente,Billetera virtual,0.0,14
2231,565,2025-04-30,Completado,Tarjeta de débito,0.0,1
2232,449,2025-09-03,Completado,Billetera virtual,2.5,
2233,367,2025-10-29,Cancelado,Tarjeta de débito,0.0,
2234,174,2025-02-28,Pendiente,Efectivo (retiro en local),2.5,3
2235,98,2026-05-13,Reembolsado,Transferencia,0.0,5
2236,375,2024-09-15,Pendiente,Tarjeta de crédito,0.0,8
2237,62,2026-04-08,Completado,Efectivo (retiro en local),0.0,17
2238,307,2025-05-19,Completado,Tarjeta de débito,7.99,5
2239,329,2025-09-06,Completado,Transferencia,0.0,8
2240,276,2026-04-25,Reembolsado,Tarjeta de débito,2.5,
2241,481,2024-06-26,Completado,Efectivo (retiro en local),0.0,18
2242,159,2024-12-01,Reembolsado,Efectivo (retiro en local),0.0,
2243,594,2025-02-12,Pendiente,Tarjeta de crédito,4.99,9
2244,4,2024-07-23,Completado,Transferencia,2.5,5
2245,442,2025-09-30,Completado,Transferencia,7.99,7
2246,428,2024-11-24,Pendiente,Efectivo (retiro en local),2.5,15
2247,591,2024-11-22,Pendiente,Transferencia,4.99,12
2248,80,2025-07-12,Completado,Tarjeta de débito,0.0,15
2249,15,2025-01-28,Completado,Billetera virtual,0.0,17
2250,512,2025-03-16,Cancelado,Tarjeta de crédito,7.99,
2251,241,2025-06-20,Completado,Tarjeta de débito,0.0,14
2252,388,2024-11-03,Completado,Efectivo (retiro en local),0.0,
2253,540,2025-08-12,Completado,Tarjeta de crédito,2.5,11
2254,399,2024-06-07,Completado,Billetera virtual,4.99,
2255,344,2024-12-22,Cancelado,Efectivo (retiro en local),0.0,10
2256,504,2025-12-11,Cancelado,Transferencia,0.0,13
2257,281,2024-11-04,Completado,Efectivo (retiro en local),4.99,4
2258,176,2026-02-22,Cancelado,Transferencia,0.0,3
2259,445,2025-08-30,Completado,Transferencia,4.99,8
2260,261,2025-09-10,Cancelado,Transferencia,0.0,6
2261,593,2024-11-30,Completado,Tarjeta de crédito,0.0,14
2262,47,2025-05-02,Pendiente,Tarjeta de crédito,2.5,5
2263,253,2026-05-06,Pendiente,Tarjeta de débito,0.0,
2264,518,2025-03-16,Completado,Tarjeta de crédito,7.99,5
2265,27,2025-11-18,Completado,Transferencia,0.0,7
2266,343,2026-01-20,Completado,Transferencia,0.0,15
2267,495,2025-02-15,Completado,Transferencia,2.5,16
2268,11,2024-07-01,Completado,Transferencia,0.0,10
2269,6,2025-08-28,Completado,Tarjeta de débito,2.5,10
2270,152,2024-06-07,Cancelado,Tarjeta de crédito,4.99,
2271,136,2025-11-29,Reembolsado,Efectivo (retiro en local),7.99,7
2272,120,2025-07-17,Completado,Tarjeta de débito,2.5,17
2273,53,2025-01-09,Reembolsado,Tarjeta de crédito,2.5,4
2274,215,2026-03-02,Pendiente,Transferencia,0.0,17
2275,298,2026-05-23,Pendiente,Tarjeta de crédito,0.0,
2276,461,2025-09-18,Completado,Transferencia,4.99,17
2277,70,2026-02-08,Completado,Transferencia,2.5,8
2278,595,2024-09-07,Completado,Efectivo (retiro en local),7.99,
2279,33,2025-09-29,Pendiente,Tarjeta de débito,0.0,14
2280,271,2025-12-03,Pendiente,Transferencia,2.5,15
2281,601,2024-09-29,Completado,Billetera virtual,4.99,17
2282,198,2025-09-20,Reembolsado,Tarjeta de débito,0.0,6
2283,127,2025-08-20,Pendiente,Efectivo (retiro en local),0.0,6
2284,433,2025-04-16,Pendiente,Tarjeta de crédito,2.5,17
2285,265,2026-01-24,Reembolsado,Billetera virtual,4.99,17
2286,283,2025-08-31,Reembolsado,Transferencia,4.99,12
2287,200,2026-06-02,Completado,Tarjeta de crédito,7.99,1
2288,102,2025-07-24,Reembolsado,Billetera virtual,2.5,12
2289,334,2024-06-10,Completado,Transferencia,0.0,12
2290,104,2025-10-12,Reembolsado,Billetera virtual,2.5,10
2291,238,2026-01-10,Completado,Transferencia,4.99,7
2292,46,2026-04-30,Completado,Billetera virtual,4.99,
2293,483,2025-01-18,Completado,Tarjeta de débito,0.0,
2294,422,2025-12-31,Completado,Tarjeta de débito,0.0,5
2295,70,2025-02-01,Cancelado,Tarjeta de crédito,0.0,12
2296,574,2025-06-30,Completado,Transferencia,0.0,9
2297,357,2026-04-13,Completado,Billetera virtual,0.0,9
2298,274,2025-03-24,Completado,Tarjeta de débito,0.0,8
2299,192,2025-05-09,Reembolsado,Transferencia,0.0,9
2300,600,2024-12-23,Completado,Efectivo (retiro en local),0.0,16
2301,343,2025-11-25,Reembolsado,Tarjeta de crédito,7.99,
2302,268,2025-09-04,Completado,Efectivo (retiro en local),0.0,
2303,454,2024-08-14,Cancelado,Efectivo (retiro en local),4.99,6
2304,310,2025-12-20,Reembolsado,Tarjeta de crédito,0.0,10
2305,116,2026-05-13,Reembolsado,Tarjeta de crédito,0.0,10
2306,242,2024-08-10,Completado,Billetera virtual,7.99,11
2307,356,2026-01-01,Cancelado,Tarjeta de débito,2.5,3
2308,574,2025-02-25,Cancelado,Transferencia,4.99,
2309,266,2025-08-18,Completado,Billetera virtual,7.99,9
2310,311,2025-01-27,Cancelado,Efectivo (retiro en local),7.99,10
2311,134,2024-10-09,Pendiente,Tarjeta de débito,0.0,13
2312,424,2024-09-10,Completado,Efectivo (retiro en local),0.0,9
2313,38,2025-11-13,Completado,Transferencia,0.0,18
2314,16,2025-08-18,Cancelado,Billetera virtual,0.0,10
2315,482,2025-05-15,Completado,Transferencia,0.0,15
2316,34,2024-11-12,Pendiente,Tarjeta de débito,4.99,
2317,28,2025-08-05,Completado,Efectivo (retiro en local),0.0,9
2318,586,2025-03-21,Completado,Billetera virtual,0.0,9
2319,223,2024-12-08,Completado,Tarjeta de crédito,4.99,11
2320,100,2024-08-21,Reembolsado,Tarjeta de crédito,0.0,
2321,606,2025-01-18,Cancelado,Tarjeta de débito,0.0,6
2322,259,2025-06-06,Completado,Transferencia,0.0,3
2323,103,2025-03-16,Cancelado,Transferencia,2.5,
2324,548,2025-10-14,Cancelado,Efectivo (retiro en local),0.0,3
2325,602,2025-12-26,Completado,Transferencia,7.99,14
2326,84,2025-08-04,Reembolsado,Billetera virtual,4.99,7
2327,336,2026-01-21,Completado,Tarjeta de crédito,0.0,15
2328,507,2025-10-13,Cancelado,Billetera virtual,0.0,10
2329,577,2026-02-28,Completado,Billetera virtual,4.99,
2330,418,2026-04-15,Completado,Efectivo (retiro en local),0.0,10
2331,597,2024-07-14,Cancelado,Billetera virtual,2.5,1
2332,272,2026-03-09,Completado,Efectivo (retiro en local),7.99,13
2333,604,2025-07-09,Completado,Transferencia,7.99,2
2334,241,2025-05-02,Completado,Billetera virtual,2.5,9
2335,212,2026-04-13,Completado,Tarjeta de crédito,0.0,18
2336,591,2026-02-01,Completado,Billetera virtual,0.0,10
2337,434,2025-10-26,Reembolsado,Tarjeta de débito,7.99,
2338,334,2025-11-27,Completado,Billetera virtual,2.5,4
2339,305,2025-09-16,Pendiente,Billetera virtual,0.0,11
2340,210,2026-04-04,Completado,Tarjeta de débito,0.0,16
2341,411,2025-01-09,Completado,Tarjeta de crédito,7.99,10
2342,80,2025-07-04,Completado,Tarjeta de crédito,2.5,14
2343,488,2026-03-09,Reembolsado,Tarjeta de débito,4.99,11
2344,607,2026-01-20,Reembolsado,Tarjeta de crédito,2.5,
2345,188,2025-10-03,Completado,Tarjeta de crédito,7.99,2
2346,549,2025-03-22,Completado,Transferencia,2.5,13
2347,70,2025-11-21,Completado,Tarjeta de débito,7.99,18
2348,161,2024-11-06,Completado,Transferencia,0.0,2
2349,557,2025-08-24,Cancelado,Efectivo (retiro en local),2.5,1
2350,511,2025-02-28,Completado,Transferencia,7.99,9
2351,126,2025-12-16,Completado,Tarjeta de crédito,4.99,15
2352,318,2025-05-26,Pendiente,Tarjeta de crédito,7.99,8
2353,218,2025-09-01,Cancelado,Efectivo (retiro en local),2.5,10
2354,225,2025-01-26,Completado,Billetera virtual,2.5,6
2355,298,2024-12-29,Cancelado,Billetera virtual,0.0,7
2356,134,2025-08-01,Completado,Efectivo (retiro en local),2.5,18
2357,306,2025-10-10,Reembolsado,Tarjeta de débito,2.5,11
2358,549,2025-02-15,Completado,Transferencia,7.99,17
2359,162,2024-08-21,Completado,Tarjeta de débito,4.99,6
2360,42,2026-03-17,Pendiente,Tarjeta de crédito,0.0,8
2361,284,2025-04-07,Completado,Transferencia,2.5,2
2362,200,2026-06-01,Completado,Efectivo (retiro en local),2.5,8
2363,517,2026-03-30,Pendiente,Efectivo (retiro en local),0.0,13
2364,595,2026-03-19,Pendiente,Efectivo (retiro en local),7.99,5
2365,57,2026-05-04,Reembolsado,Transferencia,0.0,9
2366,28,2026-05-04,Completado,Tarjeta de crédito,2.5,17
2367,163,2025-05-20,Completado,Billetera virtual,0.0,
2368,328,2024-12-26,Cancelado,Efectivo (retiro en local),7.99,12
2369,519,2026-04-19,Cancelado,Transferencia,0.0,13
2370,535,2025-01-09,Pendiente,Efectivo (retiro en local),0.0,
2371,548,2024-09-18,Completado,Billetera virtual,4.99,5
2372,437,2026-05-07,Completado,Efectivo (retiro en local),0.0,14
2373,529,2024-10-05,Completado,Billetera virtual,0.0,4
2374,4,2025-04-23,Reembolsado,Billetera virtual,2.5,2
2375,155,2025-01-03,Completado,Billetera virtual,4.99,7
2376,294,2024-08-27,Completado,Tarjeta de crédito,2.5,7
2377,283,2025-08-26,Reembolsado,Transferencia,0.0,
2378,568,2026-01-23,Completado,Tarjeta de débito,7.99,13
2379,394,2025-04-14,Cancelado,Transferencia,4.99,5
2380,223,2025-07-19,Completado,Billetera virtual,0.0,3
2381,304,2026-03-21,Reembolsado,Tarjeta de débito,0.0,6
2382,324,2024-09-15,Completado,Tarjeta de crédito,7.99,16
2383,575,2024-09-14,Completado,Tarjeta de crédito,0.0,18
2384,379,2025-08-24,Completado,Tarjeta de crédito,0.0,9
2385,166,2026-01-20,Completado,Billetera virtual,7.99,18
2386,435,2024-07-08,Completado,Tarjeta de débito,2.5,
2387,441,2025-02-23,Completado,Transferencia,7.99,14
2388,588,2024-09-26,Pendiente,Tarjeta de débito,7.99,12
2389,178,2025-09-30,Reembolsado,Billetera virtual,0.0,13
2390,159,2025-04-30,Completado,Transferencia,2.5,
2391,136,2026-03-06,Completado,Tarjeta de débito,2.5,8
2392,516,2026-03-16,Completado,Efectivo (retiro en local),0.0,18
2393,108,2026-06-21,Pendiente,Tarjeta de débito,0.0,11
2394,344,2025-11-01,Pendiente,Efectivo (retiro en local),0.0,16
2395,199,2024-08-14,Completado,Billetera virtual,2.5,9
2396,514,2025-01-01,Pendiente,Tarjeta de débito,0.0,4
2397,212,2024-09-18,Completado,Billetera virtual,4.99,
2398,99,2025-11-07,Completado,Tarjeta de crédito,2.5,10
2399,375,2024-12-16,Completado,Tarjeta de crédito,0.0,6
2400,89,2025-04-22,Cancelado,Tarjeta de crédito,0.0,10
2401,179,2024-10-25,Completado,Billetera virtual,4.99,18
2402,62,2025-11-25,Completado,Tarjeta de crédito,0.0,8
2403,433,2025-11-26,Completado,Billetera virtual,0.0,
2404,288,2024-12-20,Cancelado,Tarjeta de crédito,0.0,17
2405,54,2025-05-16,Pendiente,Billetera virtual,0.0,10
2406,292,2025-10-18,Completado,Efectivo (retiro en local),0.0,18
2407,213,2024-11-25,Completado,Efectivo (retiro en local),2.5,3
2408,377,2025-03-26,Completado,Tarjeta de crédito,4.99,15
2409,222,2025-07-15,Completado,Efectivo (retiro en local),4.99,5
2410,14,2026-06-30,Completado,Billetera virtual,0.0,17
2411,384,2026-04-21,Completado,Efectivo (retiro en local),2.5,6
2412,416,2024-07-02,Completado,Efectivo (retiro en local),7.99,4
2413,179,2025-06-28,Completado,Efectivo (retiro en local),0.0,
2414,8,2024-08-05,Completado,Tarjeta de crédito,7.99,12
2415,257,2024-07-18,Completado,Tarjeta de crédito,4.99,18
2416,232,2025-06-09,Cancelado,Transferencia,0.0,13
2417,101,2024-07-26,Completado,Billetera virtual,0.0,11
2418,198,2025-06-11,Completado,Billetera virtual,2.5,7
2419,377,2025-09-26,Completado,Billetera virtual,0.0,4
2420,357,2024-11-15,Completado,Tarjeta de crédito,0.0,14
2421,265,2024-11-14,Reembolsado,Transferencia,0.0,3
2422,482,2026-06-02,Completado,Tarjeta de crédito,4.99,
2423,93,2025-10-18,Completado,Tarjeta de crédito,2.5,
2424,31,2025-02-06,Completado,Billetera virtual,4.99,10
2425,133,2025-07-14,Reembolsado,Tarjeta de crédito,7.99,12
2426,541,2024-10-28,Completado,Tarjeta de débito,0.0,18
2427,347,2026-02-19,Completado,Tarjeta de débito,0.0,11
2428,277,2026-01-16,Pendiente,Transferencia,0.0,11
2429,219,2025-10-01,Reembolsado,Tarjeta de crédito,0.0,18
2430,591,2026-05-02,Reembolsado,Transferencia,2.5,10
2431,331,2026-03-12,Pendiente,Transferencia,7.99,7
2432,369,2024-11-07,Pendiente,Transferencia,0.0,
2433,459,2025-03-03,Reembolsado,Tarjeta de crédito,7.99,17
2434,458,2026-06-18,Completado,Billetera virtual,2.5,14
2435,177,2025-03-22,Completado,Billetera virtual,7.99,1
2436,37,2026-05-08,Reembolsado,Billetera virtual,0.0,13
2437,190,2025-05-04,Completado,Billetera virtual,2.5,2
2438,180,2026-05-07,Completado,Tarjeta de crédito,0.0,
2439,207,2025-04-20,Reembolsado,Billetera virtual,0.0,13
2440,379,2026-03-28,Cancelado,Billetera virtual,0.0,17
2441,561,2025-10-17,Completado,Efectivo (retiro en local),7.99,17
2442,465,2024-10-31,Completado,Efectivo (retiro en local),7.99,18
2443,153,2024-08-27,Completado,Transferencia,0.0,1
2444,31,2025-09-30,Completado,Tarjeta de débito,0.0,
2445,107,2024-11-22,Completado,Tarjeta de débito,7.99,2
2446,330,2026-05-22,Pendiente,Billetera virtual,0.0,16
2447,211,2025-10-05,Cancelado,Tarjeta de débito,0.0,5
2448,56,2025-11-11,Completado,Efectivo (retiro en local),4.99,4
2449,203,2025-08-29,Reembolsado,Transferencia,7.99,12
2450,406,2024-11-21,Completado,Transferencia,0.0,7
2451,16,2024-06-16,Completado,Tarjeta de débito,0.0,8
2452,140,2026-06-17,Cancelado,Transferencia,2.5,13
2453,35,2025-08-31,Pendiente,Tarjeta de crédito,2.5,11
2454,605,2025-05-07,Completado,Tarjeta de débito,0.0,17
2455,236,2025-10-13,Completado,Efectivo (retiro en local),0.0,12
2456,217,2024-06-29,Completado,Tarjeta de crédito,4.99,16
2457,47,2025-10-02,Completado,Tarjeta de crédito,2.5,3
2458,329,2024-08-02,Pendiente,Billetera virtual,0.0,2
2459,489,2025-12-14,Pendiente,Efectivo (retiro en local),0.0,5
2460,446,2025-05-01,Reembolsado,Billetera virtual,7.99,15
2461,35,2025-04-19,Completado,Tarjeta de crédito,7.99,9
2462,288,2024-06-10,Cancelado,Tarjeta de débito,0.0,1
2463,35,2025-05-24,Reembolsado,Efectivo (retiro en local),0.0,10
2464,368,2025-02-13,Cancelado,Billetera virtual,2.5,14
2465,289,2025-12-17,Cancelado,Efectivo (retiro en local),0.0,7
2466,520,2024-09-23,Completado,Tarjeta de crédito,2.5,9
2467,338,2026-02-07,Completado,Transferencia,0.0,1
2468,496,2026-06-10,Reembolsado,Billetera virtual,0.0,1
2469,254,2024-10-03,Cancelado,Billetera virtual,2.5,13
2470,385,2024-09-11,Completado,Efectivo (retiro en local),0.0,7
2471,556,2025-01-20,Completado,Efectivo (retiro en local),0.0,
2472,610,2026-05-29,Completado,Efectivo (retiro en local),2.5,8
2473,594,2024-11-06,Reembolsado,Transferencia,4.99,14
2474,152,2025-05-26,Completado,Efectivo (retiro en local),0.0,15
2475,84,2026-01-24,Completado,Efectivo (retiro en local),0.0,9
2476,446,2026-01-15,Completado,Tarjeta de crédito,4.99,9
2477,311,2025-03-12,Pendiente,Billetera virtual,2.5,13
2478,462,2025-09-23,Completado,Tarjeta de débito,0.0,
2479,263,2026-02-23,Completado,Tarjeta de crédito,7.99,17
2480,485,2025-07-05,Pendiente,Billetera virtual,0.0,5
2481,11,2026-05-04,Completado,Tarjeta de débito,2.5,13
2482,570,2025-10-23,Completado,Efectivo (retiro en local),4.99,6
2483,434,2026-02-15,Cancelado,Tarjeta de crédito,7.99,3
2484,408,2024-09-14,Completado,Transferencia,0.0,13
2485,399,2024-12-15,Reembolsado,Billetera virtual,4.99,8
2486,181,2025-05-19,Completado,Tarjeta de crédito,2.5,17
2487,543,2024-08-03,Completado,Efectivo (retiro en local),4.99,2
2488,316,2026-06-25,Cancelado,Tarjeta de crédito,0.0,4
2489,592,2026-03-17,Completado,Efectivo (retiro en local),4.99,1
2490,308,2025-08-05,Completado,Tarjeta de crédito,0.0,
2491,97,2025-02-25,Completado,Transferencia,4.99,9
2492,194,2025-01-23,Cancelado,Tarjeta de crédito,0.0,17
2493,294,2024-11-10,Cancelado,Efectivo (retiro en local),0.0,10
2494,250,2024-06-10,Pendiente,Tarjeta de débito,2.5,13
2495,367,2024-07-18,Pendiente,Transferencia,0.0,4
2496,524,2025-02-07,Reembolsado,Billetera virtual,0.0,10
2497,86,2024-07-24,Completado,Tarjeta de crédito,2.5,10
2498,325,2025-10-11,Completado,Tarjeta de crédito,7.99,14
2499,271,2024-08-19,Reembolsado,Tarjeta de crédito,2.5,1
2500,82,2024-07-02,Completado,Transferencia,4.99,7
2501,68,2026-04-12,Reembolsado,Billetera virtual,0.0,16
2502,107,2026-05-24,Reembolsado,Billetera virtual,0.0,12
2503,101,2026-04-08,Completado,Efectivo (retiro en local),0.0,11
2504,268,2024-06-16,Completado,Billetera virtual,0.0,4
2505,483,2024-08-25,Completado,Efectivo (retiro en local),7.99,
2506,324,2025-02-04,Completado,Tarjeta de crédito,4.99,8
2507,336,2025-02-18,Cancelado,Transferencia,2.5,2
2508,397,2026-01-26,Completado,Efectivo (retiro en local),2.5,1
2509,378,2025-12-22,Completado,Tarjeta de crédito,4.99,13
2510,269,2025-03-05,Reembolsado,Transferencia,0.0,7
2511,127,2025-01-19,Completado,Efectivo (retiro en local),7.99,11
2512,147,2025-02-16,Completado,Billetera virtual,7.99,16
2513,591,2025-09-27,Completado,Tarjeta de débito,4.99,18
2514,443,2024-06-15,Completado,Billetera virtual,0.0,1
2515,444,2025-08-13,Completado,Tarjeta de débito,7.99,
2516,181,2025-06-08,Cancelado,Billetera virtual,4.99,5
2517,591,2024-09-13,Completado,Tarjeta de crédito,0.0,16
2518,425,2024-09-07,Reembolsado,Tarjeta de crédito,4.99,15
2519,72,2025-07-19,Pendiente,Tarjeta de débito,7.99,
2520,388,2024-08-18,Completado,Billetera virtual,0.0,16
2521,193,2024-10-26,Pendiente,Tarjeta de crédito,4.99,2
2522,275,2024-06-19,Cancelado,Billetera virtual,4.99,12
2523,295,2024-09-29,Pendiente,Tarjeta de crédito,0.0,18
2524,300,2025-11-10,Completado,Tarjeta de débito,7.99,16
2525,321,2026-03-28,Reembolsado,Billetera virtual,0.0,15
2526,130,2025-10-14,Reembolsado,Efectivo (retiro en local),4.99,
2527,329,2026-03-08,Pendiente,Tarjeta de crédito,0.0,17
2528,3,2025-08-30,Completado,Transferencia,0.0,5
2529,379,2024-07-28,Completado,Tarjeta de débito,0.0,3
2530,371,2024-10-04,Completado,Efectivo (retiro en local),7.99,1
2531,383,2024-08-09,Completado,Billetera virtual,4.99,17
2532,392,2025-12-28,Cancelado,Efectivo (retiro en local),0.0,12
2533,183,2024-12-26,Cancelado,Tarjeta de crédito,2.5,
2534,211,2026-02-15,Pendiente,Transferencia,4.99,
2535,295,2024-12-12,Completado,Transferencia,0.0,11
2536,431,2025-12-18,Pendiente,Tarjeta de crédito,0.0,
2537,9,2025-03-15,Completado,Tarjeta de débito,0.0,5
2538,560,2025-08-20,Completado,Billetera virtual,4.99,7
2539,208,2025-07-29,Cancelado,Tarjeta de crédito,0.0,4
2540,512,2024-07-22,Reembolsado,Billetera virtual,0.0,1
2541,537,2024-08-04,Completado,Billetera virtual,4.99,
2542,77,2026-04-25,Completado,Efectivo (retiro en local),0.0,3
2543,64,2025-11-26,Completado,Transferencia,4.99,
2544,326,2025-12-05,Completado,Billetera virtual,7.99,18
2545,517,2026-05-06,Completado,Billetera virtual,7.99,11
2546,217,2025-08-30,Cancelado,Tarjeta de débito,7.99,8
2547,83,2025-05-08,Pendiente,Transferencia,2.5,15
2548,80,2025-03-18,Pendiente,Tarjeta de débito,0.0,13
2549,114,2025-10-22,Cancelado,Tarjeta de débito,2.5,5
2550,139,2024-07-03,Cancelado,Transferencia,0.0,12
2551,352,2026-03-09,Completado,Transferencia,0.0,7
2552,587,2026-02-12,Completado,Billetera virtual,0.0,2
2553,239,2025-12-23,Completado,Efectivo (retiro en local),4.99,4
2554,367,2026-03-25,Completado,Billetera virtual,7.99,14
2555,320,2024-12-23,Completado,Tarjeta de crédito,7.99,7
2556,38,2026-01-21,Pendiente,Billetera virtual,0.0,7
2557,99,2025-09-29,Cancelado,Transferencia,2.5,2
2558,564,2026-01-06,Cancelado,Billetera virtual,7.99,4
2559,422,2025-07-12,Completado,Billetera virtual,4.99,1
2560,414,2024-08-07,Pendiente,Tarjeta de crédito,2.5,
2561,23,2025-07-22,Completado,Tarjeta de débito,0.0,12
2562,328,2024-12-15,Completado,Billetera virtual,2.5,6
2563,521,2025-06-18,Reembolsado,Efectivo (retiro en local),0.0,4
2564,237,2024-06-21,Reembolsado,Tarjeta de débito,7.99,2
2565,484,2025-09-09,Completado,Transferencia,7.99,18
2566,77,2024-06-23,Completado,Efectivo (retiro en local),4.99,12
2567,482,2024-07-22,Pendiente,Tarjeta de débito,0.0,14
2568,151,2025-01-15,Completado,Tarjeta de débito,0.0,6
2569,527,2024-06-21,Completado,Tarjeta de débito,0.0,5
2570,168,2024-08-15,Reembolsado,Tarjeta de crédito,0.0,3
2571,29,2025-08-29,Completado,Efectivo (retiro en local),0.0,18
2572,395,2026-04-16,Completado,Tarjeta de débito,2.5,10
2573,4,2025-10-21,Cancelado,Efectivo (retiro en local),0.0,6
2574,446,2024-12-17,Completado,Efectivo (retiro en local),0.0,14
2575,583,2024-11-05,Cancelado,Tarjeta de débito,2.5,2
2576,230,2024-12-15,Completado,Tarjeta de crédito,7.99,12
2577,52,2024-10-24,Completado,Tarjeta de crédito,0.0,
2578,535,2026-04-18,Pendiente,Billetera virtual,0.0,
2579,3,2025-05-05,Completado,Billetera virtual,2.5,17
2580,510,2025-03-21,Reembolsado,Billetera virtual,0.0,3
2581,198,2026-06-21,Completado,Transferencia,7.99,7
2582,589,2026-03-30,Completado,Tarjeta de débito,7.99,6
2583,458,2026-04-12,Completado,Transferencia,2.5,5
2584,197,2024-08-31,Reembolsado,Efectivo (retiro en local),2.5,12
2585,80,2026-02-25,Completado,Billetera virtual,7.99,12
2586,402,2026-04-01,Completado,Transferencia,2.5,10
2587,489,2025-10-05,Completado,Tarjeta de crédito,0.0,8
2588,156,2025-02-03,Completado,Tarjeta de crédito,4.99,7
2589,474,2025-01-12,Pendiente,Tarjeta de crédito,0.0,4
2590,208,2024-08-03,Cancelado,Billetera virtual,0.0,9
2591,52,2025-08-17,Completado,Tarjeta de crédito,2.5,17
2592,471,2024-07-30,Completado,Efectivo (retiro en local),0.0,6
2593,588,2026-03-18,Pendiente,Billetera virtual,2.5,17
2594,431,2024-08-10,Pendiente,Tarjeta de débito,0.0,17
2595,402,2025-12-03,Reembolsado,Billetera virtual,0.0,12
2596,605,2025-05-30,Completado,Tarjeta de crédito,0.0,4
2597,187,2025-03-28,Pendiente,Billetera virtual,0.0,17
2598,431,2025-04-30,Completado,Efectivo (retiro en local),0.0,18
2599,481,2025-12-04,Completado,Tarjeta de débito,0.0,18
2600,313,2025-03-16,Cancelado,Transferencia,0.0,9
2601,548,2026-02-01,Completado,Tarjeta de crédito,4.99,14
2602,399,2024-09-07,Completado,Billetera virtual,2.5,2
2603,492,2025-10-10,Reembolsado,Efectivo (retiro en local),7.99,8
2604,318,2026-02-16,Completado,Billetera virtual,2.5,6
2605,355,2025-11-01,Completado,Tarjeta de débito,0.0,
2606,485,2024-07-27,Cancelado,Transferencia,4.99,7
2607,271,2024-12-21,Reembolsado,Transferencia,0.0,15
2608,103,2026-04-20,Completado,Tarjeta de crédito,0.0,17
2609,226,2024-10-29,Completado,Tarjeta de débito,0.0,2
2610,495,2026-01-11,Completado,Transferencia,2.5,3
2611,175,2026-02-18,Completado,Tarjeta de crédito,2.5,15
2612,185,2026-01-12,Completado,Billetera virtual,0.0,11
2613,390,2024-06-20,Cancelado,Tarjeta de crédito,0.0,9
2614,461,2024-06-26,Pendiente,Tarjeta de débito,0.0,1
2615,451,2026-01-26,Cancelado,Efectivo (retiro en local),2.5,
2616,339,2025-09-07,Reembolsado,Transferencia,0.0,18
2617,263,2026-04-24,Completado,Tarjeta de débito,4.99,16
2618,270,2025-05-15,Completado,Tarjeta de crédito,2.5,14
2619,597,2025-11-11,Reembolsado,Billetera virtual,0.0,7
2620,196,2026-03-12,Completado,Transferencia,2.5,17
2621,327,2024-11-20,Cancelado,Efectivo (retiro en local),4.99,17
2622,210,2026-05-22,Completado,Tarjeta de crédito,0.0,11
2623,507,2025-10-21,Pendiente,Billetera virtual,0.0,15
2624,239,2025-11-07,Completado,Tarjeta de débito,0.0,16
